OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD20068,2025-02-0,C64579,Desk,1,234.37,638,Debit Card,Shipped,TRK10276,5,FREESHIP,Email,234.37
ORD20068,2023-10-0,C41903,Desk,3,53.6,525,Cash,Pending,TRK59112,4,WINTER15,Facebook,160.8
ORD20068,2023-09-1,C19742,Tablet,1,332.09,408,Gift Card,Returned,TRK68845,5,FREESHIP,Instagram,332.09
ORD20068,2024-03-0,C20077,Monitor,4,593.22,154,Credit Car ,Cancelled,TRK36415,8,WINTER15,Facebook,2372.88
ORD20068,2023-08-2,C13186,Tablet,2,444.84,787,Online,Shipped,TRK56967,7,,Facebook,889.68
ORD20069,2024-07-1,C29318,Monitor,1,24.48,128,Gift Card,Returned,TRK88666,1,,Instagram,24.48
ORD20069,2024-11-2,C36137,Laptop,3,239.08,396,Cash,Shipped,TRK57376,8,,Google,717.24
ORD20069,2023-01-2,C25534,Desk,5,196.84,319,Credit Car ,Delivered,TRK68347,5,WINTER15,Instagram,984.2
ORD20069,2025-03-1,C62070,Monitor,1,176.58,674,Debit Card,Returned,TRK10267,4,,Referral,176.58
ORD20069,2023-10-0,C92049,Printer,4,666.52,619,Cash,Shipped,TRK32287,8,FREESHIP,Email,2666.08
ORD20069,2024-11-2,C52604,Printer,5,101.3,553,Online,Shipped,TRK48839,7,FREESHIP,Email,506.5
ORD20069,2023-07-0,C22429,Chair,4,151.2,965,Gift Card,Pending,TRK38572,9,WINTER15,Facebook,604.8
ORD20069,2025-02-0,C27430,Printer,5,94.85,788,Cash,Shipped,TRK45025,6,WINTER15,Email,474.25
ORD20069,2023-01-0,C44366,Laptop,2,388.22,169,Cash,Delivered,TRK48658,2,WINTER15,Instagram,776.44
ORD20069,2023-11-1,C36813,Laptop,3,614.15,897,Gift Card,Cancelled,TRK84088,3,,Facebook,1842.45
ORD20070,2024-09-2,C40201,Laptop,2,92.91,555,Cash,Returned,TRK30198,3,WINTER15,Instagram,185.82
ORD20070,2024-06-2,C75456,Monitor,3,92.22,115,Credit Car ,Delivered,TRK90519,5,FREESHIP,Email,276.66
ORD20070,2024-06-0,C33315,Printer,3,562.55,154,Debit Card,Returned,TRK43589,6,,Email,1687.65
ORD20070,2023-03-2,C89336,Desk,1,92.79,799,Cash,Pending,TRK47665,3,WINTER15,Email,92.79
ORD20070,2023-06-0,C96034,Desk,4,30.27,819,Online,Delivered,TRK87261,9,FREESHIP,Google,121.08
ORD20070,2025-03-3,C50114,Monitor,2,49.08,420,Debit Card,Returned,TRK20214,7,FREESHIP,Instagram,98.16
ORD20070,2025-03-0,C85330,Desk,5,228.09,969,Gift Card,Returned,TRK97693,9,FREESHIP,Facebook,1140.45
ORD20070,2024-11-0,C31761,Chair,4,650.04,989,Gift Card,Cancelled,TRK17628,6,SAVE10,Facebook,2600.16
ORD20070,2025-03-0,C25268,Printer,1,665.11,788,Cash,Pending,TRK20481,3,FREESHIP,Instagram,665.11
ORD20070,2024-12-0,C17132,Desk,1,386.03,855,Online,Pending,TRK37504,4,FREESHIP,Google,386.03
ORD2007,2024-07-2,C48790,Laptop,5,21.54,113,Gift Card,Returned,TRK19086,10,,Google,107.7
ORD2007,2024-07-0,C61070,Tablet,2,475.78,632,Online,Shipped,TRK90764,2,WINTER15,Google,951.56
ORD2007,2024-01-0,C56969,Tablet,2,68.4,993,Gift Card,Pending,TRK10513,7,FREESHIP,Email,136.8
ORD2007,2025-06-2,C65056,Tablet,4,532.49,638,Online,Cancelled,TRK31705,6,SAVE10,Facebook,2129.96
ORD2007,2023-04-2,C84888,Laptop,1,51.73,278,Debit Card,Pending,TRK23612,1,FREESHIP,Facebook,51.73
ORD2007,2024-07-2,C68266,Printer,3,653.63,281,Online,Delivered,TRK96161,7,FREESHIP,Email,1960.89
ORD2007,2024-06-1,C84115,Chair,3,454.29,891,Credit Car ,Pending,TRK25466,4,WINTER15,Google,1362.87
ORD2007,2023-10-1,C50087,Chair,3,122.11,707,Online,Delivered,TRK31143,4,WINTER15,Email,366.33
ORD2007,2023-04-0,C16790,Laptop,4,64.74,718,Gift Card,Cancelled,TRK91791,8,SAVE10,Google,258.96
ORD2007,2024-01-2,C46920,Laptop,2,681.06,703,Debit Card,Shipped,TRK86403,3,FREESHIP,Facebook,1362.12
ORD2007,2023-09-2,C12740,Desk,5,128.95,305,Cash,Pending,TRK98506,10,FREESHIP,Instagram,644.75
ORD2007,2024-03-1,C46557,Desk,2,118.59,890,Credit Car ,Delivered,TRK56110,2,,Email,237.18
ORD2007,2024-11-1,C58156,Printer,1,95.1,516,Gift Card,Pending,TRK49719,1,WINTER15,Instagram,95.1
ORD2007,2023-12-0,C14455,Desk,3,54.95,385,Cash,Returned,TRK50933,8,SAVE10,Referral,164.85
ORD2007,2024-10-1,C63150,Printer,3,136.97,326,Credit Car ,Returned,TRK19348,4,FREESHIP,Referral,410.91
ORD2007,2023-03-1,C95269,Chair,2,194.85,372,Gift Card,Returned,TRK45670,5,,Referral,389.7
ORD2007,2024-10-2,C18105,Laptop,4,583.02,338,Online,Delivered,TRK94006,4,FREESHIP,Facebook,2332.08
ORD2007,2024-09-2,C29063,Chair,5,95.75,379,Online,Shipped,TRK92745,8,SAVE10,Instagram,478.75
ORD2007,2024-07-2,C10154,Desk,4,325.76,827,Gift Card,Shipped,TRK79793,8,WINTER15,Email,1303.04
ORD2007,2023-09-0,C36997,Phone,4,186.41,819,Gift Card,Pending,TRK92794,6,SAVE10,Google,745.64
ORD2007,2025-02-2,C77357,Phone,1,474.6,407,Debit Card,Delivered,TRK91943,4,SAVE10,Email,474.6
ORD2007,2024-06-0,C71310,Printer,5,584.46,308,Credit Car ,Returned,TRK48292,8,,Email,2922.3
ORD2007,2025-03-0,C80987,Laptop,1,132.05,787,Online,Delivered,TRK42187,2,,Google,132.05
ORD2007,2023-12-0,C90757,Tablet,4,494.84,694,Cash,Returned,TRK87991,8,SAVE10,Email,1979.36
ORD2007,2024-01-2,C51898,Printer,4,224.61,630,Credit Car ,Returned,TRK19767,6,WINTER15,Facebook,898.44
ORD2007,2024-06-2,C94508,Monitor,4,44.07,359,Debit Card,Pending,TRK13443,6,,Email,176.28
ORD2007,2024-02-0,C59441,Monitor,5,418.53,696,Credit Car ,Pending,TRK66186,6,FREESHIP,Google,2092.65
ORD2007,2024-01-0,C91029,Phone,4,532.87,972,Cash,Pending,TRK25501,9,FREESHIP,Instagram,2131.48
ORD2007,2025-06-0,C96261,Phone,2,485.37,264,Credit Car ,Shipped,TRK44998,5,SAVE10,Email,970.74
ORD2007,2024-06-1,C35123,Phone,4,386.73,513,Cash,Delivered,TRK58979,4,SAVE10,Facebook,1546.92
ORD20074,2024-07-2,C10892,Desk,2,377.47,433,Cash,Pending,TRK76154,7,,Google,754.94
ORD20074,2025-01-2,C99683,Monitor,5,332.64,945,Gift Card,Delivered,TRK87305,10,,Referral,1663.2
ORD20074,2024-11-3,C41974,Laptop,3,699.93,726,Cash,Returned,TRK48051,7,SAVE10,Google,2099.79
ORD20074,2024-09-3,C23978,Monitor,1,576.35,549,Gift Card,Returned,TRK87090,1,WINTER15,Instagram,576.35
ORD20074,2024-06-1,C10642,Tablet,2,461.37,200,Cash,Delivered,TRK98725,5,SAVE10,Google,922.74
ORD20074,2023-03-0,C73813,Printer,4,111.3,364,Debit Card,Pending,TRK89906,7,FREESHIP,Email,445.2
ORD20074,2025-02-2,C32183,Desk,3,661.89,551,Online,Cancelled,TRK76287,6,WINTER15,Referral,1985.67
ORD20074,2025-03-1,C54277,Tablet,2,259.58,940,Debit Card,Delivered,TRK26500,7,FREESHIP,Instagram,519.16
ORD20074,2024-07-1,C56553,Tablet,3,70.81,249,Credit Car ,Shipped,TRK37667,8,FREESHIP,Referral,212.43
ORD20074,2025-04-1,C17551,Laptop,1,518.39,997,Debit Card,Pending,TRK88797,4,FREESHIP,Instagram,518.39
ORD2007,2023-01-1,C14737,Tablet,4,145.41,637,Credit Car ,Returned,TRK10295,7,FREESHIP,Email,581.64
ORD2007,2023-01-2,C35168,Tablet,2,599.86,455,Gift Card,Pending,TRK76960,7,FREESHIP,Facebook,1199.72
ORD2007,2024-10-0,C82217,Phone,4,429.37,299,Credit Car ,Delivered,TRK33305,8,FREESHIP,Google,1717.48
ORD2007,2024-04-2,C42270,Phone,2,241.49,864,Debit Card,Returned,TRK72697,7,FREESHIP,Instagram,482.98
ORD2007,2025-05-3,C48846,Printer,2,452.05,983,Credit Car ,Returned,TRK52804,3,WINTER15,Email,904.1
ORD2007,2023-06-1,C54160,Desk,3,336.71,658,Credit Car ,Pending,TRK60515,4,,Email,1010.13
ORD2007,2024-06-2,C14080,Phone,1,283.69,202,Gift Card,Shipped,TRK93163,6,,Google,283.69
ORD2007,2024-02-2,C81074,Desk,1,157.72,597,Debit Card,Delivered,TRK91105,2,FREESHIP,Google,157.72
ORD2007,2023-03-2,C69021,Tablet,3,624.84,917,Credit Car ,Cancelled,TRK57148,8,WINTER15,Facebook,1874.52
ORD2007,2023-07-2,C96283,Desk,3,308.01,366,Cash,Pending,TRK91784,3,FREESHIP,Facebook,924.03
ORD2007,2025-02-1,C96636,Desk,1,39.56,283,Debit Card,Cancelled,TRK73324,5,,Google,39.56
ORD2007,2023-06-0,C37235,Desk,4,37.76,217,Debit Card,Delivered,TRK67789,7,,Google,151.04
ORD2007,2024-09-1,C12444,Phone,3,76.96,611,Cash,Returned,TRK97621,8,FREESHIP,Email,230.88
ORD2007,2023-04-0,C79142,Laptop,1,569.96,533,Online,Delivered,TRK30915,4,FREESHIP,Email,569.96
ORD2007,2024-03-1,C35983,Laptop,5,627.43,806,Credit Car ,Cancelled,TRK14016,10,FREESHIP,Email,3137.15
ORD2007,2023-10-0,C36150,Laptop,2,534.91,281,Debit Card,Returned,TRK96249,5,SAVE10,Google,1069.82
ORD2007,2023-01-2,C91454,Printer,2,278.88,494,Debit Card,Pending,TRK99985,3,FREESHIP,Referral,557.76
ORD2007,2025-04-1,C19368,Tablet,2,323.22,517,Credit Car ,Delivered,TRK80436,7,,Instagram,646.44
ORD2007,2023-09-0,C35987,Tablet,5,653.46,165,Cash,Cancelled,TRK28918,9,WINTER15,Email,3267.3
ORD2007,2023-07-0,C13366,Printer,4,678.55,568,Cash,Delivered,TRK98691,5,,Email,2714.2
ORD2007,2024-02-1,C72166,Desk,1,314.38,227,Online,Returned,TRK67733,6,,Google,314.38
ORD2007,2024-06-1,C20357,Phone,3,692.44,272,Debit Card,Cancelled,TRK82236,8,FREESHIP,Google,2077.32
ORD2007,2024-07-2,C33802,Monitor,1,604.87,461,Online,Delivered,TRK25799,4,,Instagram,604.87
ORD2007,2025-06-2,C99205,Phone,2,512.33,415,Cash,Cancelled,TRK48904,7,,Facebook,1024.66
ORD2007,2025-04-1,C29701,Chair,3,20.54,257,Credit Car ,Cancelled,TRK42266,3,FREESHIP,Instagram,61.62
ORD2007,2023-03-0,C73941,Phone,2,625.22,569,Online,Cancelled,TRK22051,5,,Google,1250.44
ORD2007,2023-08-2,C69168,Tablet,1,21.19,482,Cash,Returned,TRK10446,5,WINTER15,Google,21.19
ORD2007,2025-03-2,C66116,Chair,5,64.49,633,Online,Cancelled,TRK41967,7,,Facebook,322.45
ORD2007,2023-04-2,C85059,Laptop,4,246.85,316,Credit Car ,Shipped,TRK56503,8,WINTER15,Google,987.4
ORD2007,2023-12-0,C18076,Phone,3,588.74,751,Debit Card,Pending,TRK26661,8,FREESHIP,Email,1766.22
ORD20078,2024-03-3,C41284,Laptop,4,184.48,661,Online,Cancelled,TRK73613,4,WINTER15,Google,737.92
ORD20078,2024-01-1,C43524,Phone,5,524.26,934,Gift Card,Delivered,TRK51479,5,FREESHIP,Referral,2621.3
ORD20078,2024-08-1,C58063,Monitor,2,493.63,167,Online,Returned,TRK50548,6,SAVE10,Referral,987.26
ORD20078,2025-05-2,C19937,Printer,1,438.34,281,Gift Card,Returned,TRK46990,5,FREESHIP,Facebook,438.34
ORD20078,2025-05-1,C21191,Laptop,1,325.81,232,Credit Car ,Pending,TRK85771,1,WINTER15,Referral,325.81
ORD20078,2023-07-2,C45862,Chair,1,176.1,342,Credit Car ,Pending,TRK53089,1,SAVE10,Instagram,176.1
ORD20078,2023-08-2,C39130,Chair,5,45.31,774,Online,Cancelled,TRK99583,8,,Referral,226.55
ORD20078,2024-03-1,C18167,Desk,4,221.96,193,Cash,Delivered,TRK36841,7,,Google,887.84
ORD20078,2023-11-0,C47307,Chair,2,601.43,761,Online,Pending,TRK43516,5,FREESHIP,Instagram,1202.86
ORD20078,2023-08-1,C57276,Tablet,5,691.28,183,Online,Delivered,TRK75899,10,SAVE10,Email,3456.4
ORD20079,2024-09-1,C38928,Laptop,4,417.89,302,Gift Card,Pending,TRK96636,4,,Google,1671.56
ORD20079,2024-01-1,C49710,Chair,4,409.28,956,Cash,Pending,TRK92591,8,,Email,1637.12
ORD20079,2023-06-1,C41709,Desk,2,356.35,746,Debit Card,Returned,TRK90995,6,WINTER15,Facebook,712.7
ORD20079,2024-04-1,C91255,Chair,5,170.22,769,Debit Card,Delivered,TRK69599,8,,Referral,851.1
ORD20079,2023-03-0,C76653,Printer,4,384.85,988,Online,Delivered,TRK77052,9,FREESHIP,Instagram,1539.4
ORD20079,2024-11-2,C95667,Laptop,4,115.77,586,Online,Pending,TRK41266,7,SAVE10,Instagram,463.08
ORD20079,2025-04-2,C33313,Phone,3,579.55,882,Gift Card,Returned,TRK13349,8,WINTER15,Facebook,1738.65
ORD20079,2023-02-2,C36825,Laptop,2,438.76,426,Debit Card,Returned,TRK72557,2,,Facebook,877.52
ORD20079,2025-05-1,C20861,Phone,5,488.35,968,Debit Card,Returned,TRK89372,9,FREESHIP,Email,2441.75
ORD20079,2023-04-1,C26364,Laptop,4,328.56,803,Debit Card,Returned,TRK78924,4,FREESHIP,Email,1314.24
ORD20080,2025-03-2,C34686,Tablet,1,68.39,412,Online,Returned,TRK99468,3,WINTER15,Facebook,68.39
ORD20080,2023-05-0,C97593,Printer,4,595.62,738,Debit Card,Pending,TRK58443,8,FREESHIP,Facebook,2382.48
ORD20080,2024-02-1,C84331,Chair,5,644.64,205,Gift Card,Cancelled,TRK34440,6,FREESHIP,Email,3223.2
ORD20080,2023-08-2,C88775,Monitor,5,397.81,223,Debit Card,Returned,TRK45098,5,SAVE10,Referral,1989.05
ORD20080,2024-01-0,C76362,Chair,3,236.5,916,Online,Delivered,TRK11868,8,FREESHIP,Email,709.5
ORD20080,2024-10-1,C59278,Laptop,5,472.01,178,Gift Card,Cancelled,TRK14590,10,SAVE10,Email,2360.05
ORD20080,2023-09-0,C55819,Chair,5,253.75,740,Online,Pending,TRK13775,9,WINTER15,Instagram,1268.75
ORD20080,2024-11-1,C82344,Monitor,3,676.21,260,Online,Delivered,TRK70957,5,SAVE10,Google,2028.63
ORD20080,2024-02-1,C65565,Desk,3,134.05,192,Credit Car ,Shipped,TRK80383,3,,Google,402.15
ORD20080,2024-04-0,C80416,Desk,5,217.43,752,Debit Card,Shipped,TRK54385,10,SAVE10,Instagram,1087.15
ORD2008,2023-05-3,C23637,Tablet,1,553.56,644,Credit Car ,Cancelled,TRK16749,5,,Referral,553.56
ORD2008,2023-11-0,C24769,Laptop,2,28.55,864,Gift Card,Shipped,TRK44538,7,SAVE10,Email,57.1
ORD2008,2024-01-2,C81547,Phone,2,255.26,803,Credit Car ,Cancelled,TRK88437,6,FREESHIP,Google,510.52
ORD2008,2025-03-1,C12813,Laptop,5,292.54,263,Debit Card,Cancelled,TRK36131,8,FREESHIP,Email,1462.7
ORD2008,2024-12-1,C50732,Chair,4,147.51,979,Debit Card,Pending,TRK21082,4,WINTER15,Instagram,590.04
ORD2008,2024-08-0,C41320,Printer,3,569.84,920,Gift Card,Cancelled,TRK77539,8,WINTER15,Instagram,1709.52
ORD2008,2024-02-2,C55286,Tablet,5,574.79,497,Credit Car ,Pending,TRK39058,8,WINTER15,Referral,2873.95
ORD2008,2023-10-0,C87994,Chair,4,598.19,430,Credit Car ,Delivered,TRK98883,7,WINTER15,Email,2392.76
ORD2008,2023-03-0,C25580,Phone,4,390.84,860,Credit Car ,Cancelled,TRK58781,9,WINTER15,Referral,1563.36
ORD2008,2024-09-2,C66196,Phone,2,398.45,650,Debit Card,Cancelled,TRK38104,7,SAVE10,Google,796.9
ORD2008,2023-05-2,C35377,Phone,5,623.81,171,Cash,Returned,TRK17342,6,FREESHIP,Email,3119.05
ORD2008,2024-12-1,C40771,Laptop,4,174.49,259,Credit Car ,Delivered,TRK56310,5,SAVE10,Facebook,697.96
ORD2008,2025-03-1,C20624,Phone,1,479.56,923,Gift Card,Returned,TRK45123,1,SAVE10,Google,479.56
ORD2008,2024-10-0,C27070,Laptop,4,653.13,973,Credit Car ,Shipped,TRK83842,8,WINTER15,Instagram,2612.52
ORD2008,2023-08-2,C18826,Monitor,3,481.1,664,Credit Car ,Returned,TRK12530,3,FREESHIP,Facebook,1443.3
ORD2008,2025-03-2,C23899,Desk,5,271.69,543,Online,Returned,TRK88914,7,FREESHIP,Instagram,1358.45
ORD2008,2025-03-0,C43249,Printer,3,463.81,283,Online,Returned,TRK32469,8,WINTER15,Email,1391.43
ORD2008,2023-05-2,C95856,Tablet,2,639.88,432,Cash,Delivered,TRK58829,5,WINTER15,Instagram,1279.76
ORD2008,2024-07-2,C86266,Chair,4,404.58,510,Cash,Shipped,TRK64576,5,FREESHIP,Instagram,1618.32
ORD2008,2023-02-0,C39551,Monitor,1,76.93,685,Debit Card,Delivered,TRK68358,6,WINTER15,Instagram,76.93
ORD2008,2024-12-1,C90310,Tablet,4,190.64,853,Cash,Delivered,TRK70028,5,SAVE10,Email,762.56
ORD2008,2023-12-1,C20124,Printer,2,88.73,140,Online,Pending,TRK61346,5,,Google,177.46
ORD2008,2024-03-1,C63372,Chair,5,485.71,903,Online,Pending,TRK14661,10,SAVE10,Referral,2428.55
ORD2008,2025-03-1,C90595,Phone,5,78.29,508,Credit Car ,Shipped,TRK96573,5,WINTER15,Referral,391.45
ORD2008,2024-04-1,C98483,Printer,5,22.14,456,Cash,Returned,TRK22084,10,,Instagram,110.7
ORD2008,2024-03-2,C16429,Desk,1,679.65,390,Debit Card,Shipped,TRK73888,6,FREESHIP,Google,679.65
ORD2008,2023-02-0,C31810,Phone,1,178.44,328,Credit Car ,Cancelled,TRK58725,2,FREESHIP,Google,178.44
ORD2008,2025-06-1,C88029,Chair,5,655.55,282,Online,Delivered,TRK59701,5,,Email,3277.75
ORD2008,2024-04-1,C57798,Desk,4,577.08,384,Online,Pending,TRK68797,8,,Facebook,2308.32
ORD2008,2023-08-2,C82858,Chair,3,197.97,551,Online,Cancelled,TRK90618,5,,Google,593.91
ORD20084,2024-01-1,C60699,Chair,3,411.95,672,Credit Car ,Delivered,TRK88660,7,FREESHIP,Referral,1235.85
ORD20084,2024-09-1,C94658,Printer,2,443.22,742,Credit Car ,Delivered,TRK51732,5,,Facebook,886.44
ORD20084,2025-05-0,C78305,Laptop,3,364.14,396,Online,Pending,TRK88312,7,WINTER15,Referral,1092.42
ORD20084,2025-05-1,C43538,Desk,3,430.06,534,Gift Card,Cancelled,TRK20961,8,FREESHIP,Instagram,1290.18
ORD20084,2024-12-0,C47486,Chair,1,320.92,883,Online,Returned,TRK75984,5,FREESHIP,Facebook,320.92
ORD20084,2023-10-0,C24212,Phone,3,107.36,808,Gift Card,Delivered,TRK68894,5,FREESHIP,Google,322.08
ORD20084,2024-07-0,C24765,Desk,2,359.86,646,Debit Card,Cancelled,TRK43977,4,,Referral,719.72
ORD20084,2024-11-1,C48176,Printer,4,434.23,670,Online,Shipped,TRK90560,8,FREESHIP,Email,1736.92
ORD20084,2023-01-0,C54675,Chair,2,645.85,634,Online,Shipped,TRK18049,5,,Referral,1291.7
ORD20084,2025-06-0,C16675,Printer,4,214.35,664,Debit Card,Cancelled,TRK12756,7,WINTER15,Referral,857.4
ORD2008,2025-04-2,C38557,Monitor,3,638.5,890,Debit Card,Cancelled,TRK14832,4,FREESHIP,Instagram,1915.5
ORD2008,2023-12-1,C80183,Laptop,1,365.57,146,Online,Cancelled,TRK20814,5,SAVE10,Email,365.57
ORD2008,2024-10-2,C39530,Desk,3,568.05,618,Gift Card,Pending,TRK69000,6,SAVE10,Google,1704.15
ORD2008,2023-10-1,C10002,Printer,3,490.01,894,Cash,Returned,TRK94641,4,SAVE10,Facebook,1470.03
ORD2008,2025-06-1,C56938,Laptop,3,372.6,356,Credit Car ,Delivered,TRK67735,7,WINTER15,Referral,1117.8
ORD2008,2023-05-2,C41331,Monitor,5,240.61,785,Credit Car ,Shipped,TRK94198,10,FREESHIP,Email,1203.05
ORD2008,2024-06-0,C94698,Phone,1,586.62,871,Debit Card,Shipped,TRK95768,5,,Facebook,586.62
ORD2008,2024-03-1,C56506,Phone,3,257.84,185,Online,Delivered,TRK86808,4,,Instagram,773.52
ORD2008,2023-08-2,C22167,Tablet,5,435.66,891,Online,Pending,TRK70269,9,,Facebook,2178.3
ORD2008,2024-08-2,C11127,Chair,5,261.33,154,Credit Car ,Returned,TRK73285,5,SAVE10,Referral,1306.65
ORD2008,2024-01-2,C69542,Printer,1,422.54,876,Cash,Delivered,TRK20746,1,SAVE10,Google,422.54
ORD2008,2023-03-1,C93276,Desk,5,330.45,230,Gift Card,Shipped,TRK44165,10,FREESHIP,Google,1652.25
ORD2008,2023-12-0,C37969,Desk,3,120.82,799,Credit Car ,Shipped,TRK69852,5,SAVE10,Referral,362.46
ORD2008,2024-05-2,C98276,Phone,1,14.06,471,Credit Car ,Pending,TRK74207,5,SAVE10,Referral,14.06
ORD2008,2023-05-0,C14240,Desk,1,491.11,592,Credit Car ,Delivered,TRK58095,4,SAVE10,Facebook,491.11
ORD2008,2023-04-3,C72241,Monitor,4,677.37,156,Cash,Pending,TRK76270,8,SAVE10,Google,2709.48
ORD2008,2024-07-2,C39664,Desk,5,189.25,693,Debit Card,Cancelled,TRK39917,10,WINTER15,Email,946.25
ORD2008,2024-05-2,C53252,Printer,4,142.58,351,Cash,Delivered,TRK65831,4,FREESHIP,Facebook,570.32
ORD2008,2024-06-2,C70452,Monitor,4,316.32,309,Debit Card,Delivered,TRK42985,7,,Facebook,1265.28
ORD2008,2024-03-1,C29905,Desk,2,533.95,790,Online,Delivered,TRK16788,5,WINTER15,Google,1067.9
ORD2008,2025-06-0,C78725,Phone,4,470.09,541,Debit Card,Delivered,TRK72001,4,FREESHIP,Google,1880.36
ORD2008,2024-05-1,C93768,Tablet,3,324.3,720,Debit Card,Pending,TRK22024,8,FREESHIP,Email,972.9
ORD2008,2023-07-1,C59169,Chair,4,629.34,172,Cash,Shipped,TRK90883,7,,Email,2517.36
ORD2008,2024-05-1,C53488,Desk,3,136.84,448,Cash,Delivered,TRK27365,3,SAVE10,Facebook,410.52
ORD2008,2023-10-3,C92180,Chair,2,488.9,632,Cash,Delivered,TRK93315,7,FREESHIP,Facebook,977.8
ORD2008,2023-08-0,C25918,Laptop,5,133.39,203,Credit Car ,Delivered,TRK66473,6,FREESHIP,Referral,666.95
ORD2008,2024-06-0,C90363,Chair,5,608.91,200,Gift Card,Pending,TRK21534,6,SAVE10,Google,3044.55
ORD2008,2024-07-2,C43867,Tablet,1,524.06,269,Debit Card,Pending,TRK97319,3,FREESHIP,Email,524.06
ORD2008,2023-06-0,C73873,Desk,2,330.69,393,Online,Cancelled,TRK56423,5,SAVE10,Google,661.38
ORD2008,2025-04-0,C56622,Phone,2,547.67,932,Gift Card,Shipped,TRK86373,3,,Instagram,1095.34
ORD20088,2025-03-1,C85074,Laptop,4,233.7,506,Online,Shipped,TRK63133,8,SAVE10,Facebook,934.8
ORD20088,2023-01-0,C59579,Tablet,2,448.85,386,Credit Car ,Pending,TRK48000,6,,Instagram,897.7
ORD20088,2025-06-2,C43335,Phone,2,274.12,533,Cash,Delivered,TRK91848,6,FREESHIP,Referral,548.24
ORD20088,2025-05-1,C43595,Printer,5,561.48,451,Online,Delivered,TRK25317,9,FREESHIP,Facebook,2807.4
ORD20088,2024-05-1,C71471,Chair,1,595.54,817,Gift Card,Shipped,TRK52137,4,,Instagram,595.54
ORD20088,2024-04-0,C61090,Laptop,4,515.59,387,Credit Car ,Shipped,TRK36388,7,FREESHIP,Google,2062.36
ORD20088,2023-10-2,C29620,Phone,1,460.13,792,Credit Car ,Returned,TRK22046,1,,Google,460.13
ORD20088,2024-12-1,C67932,Chair,3,171.66,857,Debit Card,Delivered,TRK88547,7,,Google,514.98
ORD20088,2024-07-2,C14427,Laptop,2,266.95,833,Credit Car ,Pending,TRK58024,3,,Instagram,533.9
ORD20088,2024-10-2,C36725,Monitor,5,650.72,350,Credit Car ,Cancelled,TRK16808,8,WINTER15,Email,3253.6
ORD20089,2023-08-1,C51921,Laptop,3,439.53,943,Debit Card,Pending,TRK85741,5,,Google,1318.59
ORD20089,2023-11-1,C36534,Monitor,3,654.54,918,Cash,Returned,TRK38952,7,SAVE10,Referral,1963.62
ORD20089,2024-06-0,C72043,Desk,1,394.53,480,Cash,Shipped,TRK40896,2,FREESHIP,Referral,394.53
ORD20089,2023-03-2,C99533,Monitor,1,678.01,696,Cash,Pending,TRK55701,4,FREESHIP,Referral,678.01
ORD20089,2023-05-2,C90852,Tablet,3,575.01,852,Online,Cancelled,TRK37551,8,WINTER15,Instagram,1725.03
ORD20089,2023-11-0,C81882,Chair,3,154.64,832,Debit Card,Pending,TRK62371,6,WINTER15,Facebook,463.92
ORD20089,2024-10-1,C85466,Desk,3,147.29,102,Gift Card,Shipped,TRK66764,3,FREESHIP,Google,441.87
ORD20089,2024-09-0,C87995,Laptop,4,481.48,358,Gift Card,Delivered,TRK38730,5,SAVE10,Instagram,1925.92
ORD20089,2025-03-0,C44619,Monitor,3,158.37,742,Cash,Shipped,TRK66662,6,,Referral,475.11
ORD20089,2025-04-2,C99904,Printer,2,323.37,552,Online,Pending,TRK83843,3,SAVE10,Instagram,646.74
ORD20090,2025-02-0,C52342,Laptop,5,73.83,991,Debit Card,Pending,TRK67342,9,,Instagram,369.15
ORD20090,2024-04-2,C44277,Tablet,1,458.63,839,Debit Card,Returned,TRK79321,4,WINTER15,Referral,458.63
ORD20090,2024-07-1,C61162,Monitor,4,180.25,813,Debit Card,Cancelled,TRK76712,7,,Facebook,721
ORD20090,2023-05-1,C80868,Monitor,3,473.49,205,Credit Car ,Pending,TRK56186,7,,Email,1420.47
ORD20090,2025-02-0,C16693,Monitor,4,237.43,262,Cash,Cancelled,TRK41146,8,WINTER15,Referral,949.72
ORD20090,2023-11-2,C67818,Laptop,1,442.39,101,Gift Card,Pending,TRK81978,6,FREESHIP,Facebook,442.39
ORD20090,2024-09-0,C49938,Monitor,1,62.12,141,Cash,Returned,TRK80175,2,,Email,62.12
ORD20090,2024-08-0,C90898,Desk,5,298.39,583,Gift Card,Cancelled,TRK52935,7,WINTER15,Referral,1491.95
ORD20090,2025-05-0,C35117,Desk,2,697.93,332,Credit Car ,Cancelled,TRK27155,2,SAVE10,Google,1395.86
ORD20090,2024-05-2,C60203,Tablet,2,291.85,569,Cash,Shipped,TRK76525,5,FREESHIP,Instagram,583.7
ORD2009,2024-05-3,C36174,Printer,3,308.98,348,Cash,Delivered,TRK26397,3,SAVE10,Instagram,926.94
ORD2009,2024-08-1,C80872,Desk,5,396.86,593,Cash,Cancelled,TRK43967,9,SAVE10,Instagram,1984.3
ORD2009,2024-01-2,C67604,Desk,2,139.69,318,Online,Returned,TRK85545,7,FREESHIP,Email,279.38
ORD2009,2023-02-1,C45599,Printer,5,475.95,505,Credit Car ,Returned,TRK62277,8,WINTER15,Facebook,2379.75
